## self-describing format: eta and R9 boundaries need be explicit
## https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/873.html

######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 190950 	 193193 	 -0.0059 	0.0011
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 193194 	 193686 	 -0.0042 	0.0016
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 193746 	 194210 	 -0.0063 	0.0010
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 194211 	 194704 	 -0.0032 	0.0010
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 194705 	 195251 	 -0.0058 	0.0010
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 195252 	 195396 	 -0.0065 	0.0018
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 195397 	 999999 	 -0.0033 	0.0011
######### 
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190450 	 190781 	 0.0004 	0.0047
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190782 	 190949 	 -0.0052 	0.0028
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 190950 	 193193 	 0.0004 	0.0016
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 193194 	 193686 	 0.0021 	0.0019
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 193746 	 194210 	 -0.0001 	0.0015
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 194211 	 194704 	 0.0031 	0.0015
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 194705 	 195251 	 0.0005 	0.0015
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 195252 	 195396 	 -0.0002 	0.0021
######### EElowEtaGold 	 0 	 1.5 	 2 	 0.94 	 999 	 195397 	 999999 	 0.003 	0.0015
######### 
######### EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 190450 	 190781 	 -0.0032 	0.0140
######### EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 190782 	 190949 	 -0.0088 	0.0130
######### EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 190950 	 193193 	 0.0106 	0.0130
######### EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 193194 	 193686 	 0.0126 	0.0130
######### EEhighEtaBad 	 0 	 2 	 3.0 	 -999 	 0.94 	 193746 	 194210 	 -0.0032 	0.0130
